state,district,date,pincode,demo_age_5_17,demo_age_17_
Uttar Pradesh,Jaunpur,2025-12-31,58905769,699,6474
Uttar Pradesh,Jhansi,2025-03-31,1990021,275,5357
Uttar Pradesh,Jhansi,2025-05-31,284002,159,1420
Uttar Pradesh,Jhansi,2025-09-30,50314540,665,4426
Uttar Pradesh,Jhansi,2025-10-31,19328074,121,1079
Uttar Pradesh,Jhansi,2025-11-30,32969706,259,3575
Uttar Pradesh,Jhansi,2025-12-31,36104259,273,3224
Uttar Pradesh,Jyotiba Phule Nagar,2025-09-30,4639754,0,38
Uttar Pradesh,Jyotiba Phule Nagar,2025-10-31,976647,0,9
Uttar Pradesh,Jyotiba Phule Nagar,2025-11-30,5128636,2,66
Uttar Pradesh,Jyotiba Phule Nagar,2025-12-31,1953680,0,23
Uttar Pradesh,Kannauj,2025-03-31,1677831,659,7865
Uttar Pradesh,Kannauj,2025-09-30,24957919,823,3590
Uttar Pradesh,Kannauj,2025-10-31,12793585,109,896
Uttar Pradesh,Kannauj,2025-11-30,18246431,216,2637
Uttar Pradesh,Kannauj,2025-12-31,19924419,241,2280
Uttar Pradesh,Kanpur Dehat,2025-03-31,2092776,577,8578
Uttar Pradesh,Kanpur Dehat,2025-09-30,27889179,754,3746
Uttar Pradesh,Kanpur Dehat,2025-10-31,16524519,158,1426
Uttar Pradesh,Kanpur Dehat,2025-11-30,21550125,216,2384
Uttar Pradesh,Kanpur Dehat,2025-12-31,21543721,211,2021
Uttar Pradesh,Kanpur Nagar,2025-03-31,3128928,723,9811
Uttar Pradesh,Kanpur Nagar,2025-04-30,208021,183,2281
Uttar Pradesh,Kanpur Nagar,2025-07-31,208001,528,5600
Uttar Pradesh,Kanpur Nagar,2025-09-30,66775463,1076,7616
Uttar Pradesh,Kanpur Nagar,2025-10-31,24197107,209,2083
Uttar Pradesh,Kanpur Nagar,2025-11-30,50053539,504,6221
Uttar Pradesh,Kanpur Nagar,2025-12-31,54838822,575,8492
Uttar Pradesh,Kasganj,2025-03-31,621890,183,2910
Uttar Pradesh,Kasganj,2025-09-30,17201302,483,2575
Uttar Pradesh,Kasganj,2025-10-31,6217540,77,701
Uttar Pradesh,Kasganj,2025-11-30,14092376,196,3170
Uttar Pradesh,Kasganj,2025-12-31,14300919,209,2599
Uttar Pradesh,Kaushambi,2025-03-31,1061068,677,7661
Uttar Pradesh,Kaushambi,2025-09-30,20789307,1008,3528
Uttar Pradesh,Kaushambi,2025-10-31,10604420,175,1218
Uttar Pradesh,Kaushambi,2025-11-30,20567595,319,3742
Uttar Pradesh,Kaushambi,2025-12-31,16759634,257,2805
Uttar Pradesh,Kheri,2025-03-31,2886782,878,20582
Uttar Pradesh,Kheri,2025-09-30,43110623,1117,9072
Uttar Pradesh,Kheri,2025-10-31,17085824,187,2724
Uttar Pradesh,Kheri,2025-11-30,41038009,521,8109
Uttar Pradesh,Kheri,2025-12-31,38360667,434,5364
Uttar Pradesh,Kushinagar,2025-03-31,2469337,1394,14328
Uttar Pradesh,Kushinagar,2025-09-30,31279180,1339,6106
Uttar Pradesh,Kushinagar,2025-10-31,17006758,276,2091
Uttar Pradesh,Kushinagar,2025-11-30,32648834,740,6860
Uttar Pradesh,Kushinagar,2025-12-31,26612243,550,5061
Uttar Pradesh,Kushinagar *,2025-09-30,1645824,0,15
Uttar Pradesh,Kushinagar *,2025-11-30,1920128,0,17
Uttar Pradesh,Kushinagar *,2025-12-31,1645824,0,13
Uttar Pradesh,Lalitpur,2025-03-31,1137338,478,6836
Uttar Pradesh,Lalitpur,2025-09-30,22173388,501,2819
Uttar Pradesh,Lalitpur,2025-10-31,8244190,45,499
Uttar Pradesh,Lalitpur,2025-11-30,15918165,139,2334
Uttar Pradesh,Lalitpur,2025-12-31,19901670,226,2563
Uttar Pradesh,Lucknow,2025-03-31,3622579,1016,12023
Uttar Pradesh,Lucknow,2025-04-30,452033,328,2786
Uttar Pradesh,Lucknow,2025-05-31,226017,139,1488
Uttar Pradesh,Lucknow,2025-06-30,226003,261,3567
Uttar Pradesh,Lucknow,2025-07-31,226002,279,2769
Uttar Pradesh,Lucknow,2025-09-30,76954781,909,8790
Uttar Pradesh,Lucknow,2025-10-31,35995493,281,3026
Uttar Pradesh,Lucknow,2025-11-30,57028683,449,7106
Uttar Pradesh,Lucknow,2025-12-31,66552855,670,9384
Uttar Pradesh,Maharajganj,2025-03-31,2185889,1186,16275
Uttar Pradesh,Maharajganj,2025-09-30,28961808,1207,5052
Uttar Pradesh,Maharajganj,2025-10-31,18579376,405,2974
Uttar Pradesh,Maharajganj,2025-11-30,21584613,356,3972
Uttar Pradesh,Maharajganj,2025-12-31,23769140,404,3900
Uttar Pradesh,Mahoba,2025-03-31,420853,167,2669
Uttar Pradesh,Mahoba,2025-09-30,14940817,431,2298
Uttar Pradesh,Mahoba,2025-10-31,5050365,48,498
Uttar Pradesh,Mahoba,2025-11-30,10311517,96,1639
Uttar Pradesh,Mahoba,2025-12-31,11573882,73,1179
Uttar Pradesh,Mahrajganj,2025-09-30,1092777,1,3
Uttar Pradesh,Mahrajganj,2025-10-31,546319,0,2
Uttar Pradesh,Mahrajganj,2025-11-30,819763,0,3
Uttar Pradesh,Mahrajganj,2025-12-31,1639688,2,4
Uttar Pradesh,Mainpuri,2025-03-31,1437503,504,7346
Uttar Pradesh,Mainpuri,2025-09-30,26111606,810,3854
Uttar Pradesh,Mainpuri,2025-10-31,13917702,129,1205
Uttar Pradesh,Mainpuri,2025-11-30,21159009,199,2381
Uttar Pradesh,Mainpuri,2025-12-31,23938029,246,2838
Uttar Pradesh,Mathura,2025-03-31,2249945,510,6133
Uttar Pradesh,Mathura,2025-06-30,281403,145,1683
Uttar Pradesh,Mathura,2025-07-31,281004,346,2328
Uttar Pradesh,Mathura,2025-09-30,49779551,845,4279
Uttar Pradesh,Mathura,2025-10-31,25311473,169,1571
Uttar Pradesh,Mathura,2025-11-30,37689191,415,4015
Uttar Pradesh,Mathura,2025-12-31,42464167,493,4719
Uttar Pradesh,Mau,2025-03-31,1890758,607,5814
Uttar Pradesh,Mau,2025-09-30,40392133,1232,4756
Uttar Pradesh,Mau,2025-10-31,20925289,293,1983
Uttar Pradesh,Mau,2025-11-30,24304437,281,3837
Uttar Pradesh,Mau,2025-12-31,35932253,425,4325
Uttar Pradesh,Meerut,2025-03-31,1501649,502,5896
Uttar Pradesh,Meerut,2025-04-30,250401,206,1955
Uttar Pradesh,Meerut,2025-05-31,250001,449,4296
Uttar Pradesh,Meerut,2025-07-31,250001,522,5382
Uttar Pradesh,Meerut,2025-09-30,42499534,900,7371
Uttar Pradesh,Meerut,2025-10-31,14988302,139,1605
Uttar Pradesh,Meerut,2025-11-30,26757149,323,4406
Uttar Pradesh,Meerut,2025-12-31,29513901,532,5252
Uttar Pradesh,Mirzapur,2025-03-31,1156540,383,4911
Uttar Pradesh,Mirzapur,2025-06-30,231001,458,5731
Uttar Pradesh,Mirzapur,2025-09-30,28682018,1060,4949
Uttar Pradesh,Mirzapur,2025-10-31,11796186,143,1433
Uttar Pradesh,Mirzapur,2025-11-30,17810327,309,2864
Uttar Pradesh,Mirzapur,2025-12-31,21046047,259,2986
Uttar Pradesh,Moradabad,2025-03-31,1095952,327,4463
Uttar Pradesh,Moradabad,2025-05-31,244001,1184,9688
Uttar Pradesh,Moradabad,2025-06-30,244001,888,10497
Uttar Pradesh,Moradabad,2025-07-31,244001,1398,14732
Uttar Pradesh,Moradabad,2025-09-30,30513136,841,5773
Uttar Pradesh,Moradabad,2025-10-31,14113681,121,1430
Uttar Pradesh,Moradabad,2025-11-30,20545250,379,5985
Uttar Pradesh,Moradabad,2025-12-31,23865279,315,4637
Uttar Pradesh,Muzaffarnagar,2025-03-31,2756959,956,11090
Uttar Pradesh,Muzaffarnagar,2025-04-30,251001,477,3116
Uttar Pradesh,Muzaffarnagar,2025-05-31,251002,263,1993
Uttar Pradesh,Muzaffarnagar,2025-06-30,251001,296,3385
Uttar Pradesh,Muzaffarnagar,2025-07-31,251001,461,4255
Uttar Pradesh,Muzaffarnagar,2025-09-30,44862844,788,5456
Uttar Pradesh,Muzaffarnagar,2025-10-31,21312946,238,2309
Uttar Pradesh,Muzaffarnagar,2025-11-30,31579093,486,6766
Uttar Pradesh,Muzaffarnagar,2025-12-31,33328691,468,5856
Uttar Pradesh,Pilibhit,2025-03-31,786428,824,12389
Uttar Pradesh,Pilibhit,2025-04-30,262001,472,5201
Uttar Pradesh,Pilibhit,2025-05-31,262122,483,4839
Uttar Pradesh,Pilibhit,2025-09-30,16236149,768,4639
Uttar Pradesh,Pilibhit,2025-10-31,8913100,176,1621
Uttar Pradesh,Pilibhit,2025-11-30,12322041,278,3481
Uttar Pradesh,Pilibhit,2025-12-31,15468043,435,5315
Uttar Pradesh,Pratapgarh,2025-03-31,2993179,849,11633
Uttar Pradesh,Pratapgarh,2025-09-30,63752906,1225,6413
Uttar Pradesh,Pratapgarh,2025-10-31,31996939,275,2275
Uttar Pradesh,Pratapgarh,2025-11-30,41627225,347,3569
Uttar Pradesh,Pratapgarh,2025-12-31,46495946,415,4225
Uttar Pradesh,Prayagraj,2025-03-31,2135362,243,2023
Uttar Pradesh,Prayagraj,2025-09-30,47472268,175,1105
Uttar Pradesh,Prayagraj,2025-10-31,27419093,67,500
Uttar Pradesh,Prayagraj,2025-11-30,38066060,91,867
Uttar Pradesh,Prayagraj,2025-12-31,43562156,147,1596
Uttar Pradesh,Rae Bareli,2025-03-31,5042546,1065,14292
Uttar Pradesh,Rae Bareli,2025-09-30,71294713,1252,6529
Uttar Pradesh,Rae Bareli,2025-10-31,31404325,317,3016
Uttar Pradesh,Rae Bareli,2025-11-30,50429417,382,4956
Uttar Pradesh,Rae Bareli,2025-12-31,52038145,344,4210
Uttar Pradesh,Raebareli,2025-09-30,229203,0,1
Uttar Pradesh,Raebareli,2025-11-30,229307,0,1
Uttar Pradesh,Rampur,2025-03-31,979445,1040,11668
Uttar Pradesh,Rampur,2025-04-30,244901,756,5993
Uttar Pradesh,Rampur,2025-06-30,244921,279,3742
Uttar Pradesh,Rampur,2025-09-30,16193620,780,4793
Uttar Pradesh,Rampur,2025-10-31,8150033,188,1923
Uttar Pradesh,Rampur,2025-11-30,13777677,408,5258
Uttar Pradesh,Rampur,2025-12-31,12516162,254,3694
Uttar Pradesh,Saharanpur,2025-03-31,1236822,393,6228
Uttar Pradesh,Saharanpur,2025-04-30,247001,753,6540
Uttar Pradesh,Saharanpur,2025-07-31,247001,853,10548
Uttar Pradesh,Saharanpur,2025-09-30,32407572,709,5875
Uttar Pradesh,Saharanpur,2025-10-31,20283417,245,2614
Uttar Pradesh,Saharanpur,2025-11-30,26963910,456,7053
Uttar Pradesh,Saharanpur,2025-12-31,28690789,397,5750
Uttar Pradesh,Sambhal,2025-03-31,851658,536,10628
Uttar Pradesh,Sambhal,2025-09-30,29689521,866,4545
Uttar Pradesh,Sambhal,2025-10-31,16770090,174,2288
Uttar Pradesh,Sambhal,2025-11-30,27378776,324,5134
Uttar Pradesh,Sambhal,2025-12-31,30721957,358,4630
Uttar Pradesh,Sant Kabir Nagar,2025-03-31,1633099,635,7854
Uttar Pradesh,Sant Kabir Nagar,2025-09-30,32660429,852,3963
Uttar Pradesh,Sant Kabir Nagar,2025-10-31,16875271,158,1240
Uttar Pradesh,Sant Kabir Nagar,2025-11-30,24767126,273,3170
Uttar Pradesh,Sant Kabir Nagar,2025-12-31,25039527,261,2682
Uttar Pradesh,Sant Ravidas Nagar,2025-03-31,885317,317,3968
Uttar Pradesh,Sant Ravidas Nagar,2025-09-30,18593110,609,2336
Uttar Pradesh,Sant Ravidas Nagar,2025-10-31,9518159,113,976
Uttar Pradesh,Sant Ravidas Nagar,2025-11-30,15494973,242,2685
Uttar Pradesh,Sant Ravidas Nagar,2025-12-31,18151076,216,1975
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09-30,3762554,5,21
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10-31,1992035,1,9
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11-30,885209,0,6
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12-31,2877731,1,23
Uttar Pradesh,Shahjahanpur,2025-03-31,969234,339,4337
Uttar Pradesh,Shahjahanpur,2025-06-30,242001,522,9830
Uttar Pradesh,Shahjahanpur,2025-09-30,29071916,1360,6883
Uttar Pradesh,Shahjahanpur,2025-10-31,17200134,349,3274
Uttar Pradesh,Shahjahanpur,2025-11-30,18652883,270,3387
Uttar Pradesh,Shahjahanpur,2025-12-31,22044719,438,5284
Uttar Pradesh,Shamli,2025-03-31,991105,609,6704
Uttar Pradesh,Shamli,2025-04-30,247776,322,2620
Uttar Pradesh,Shamli,2025-09-30,18636144,363,2550
Uttar Pradesh,Shamli,2025-10-31,10424230,107,1079
Uttar Pradesh,Shamli,2025-11-30,14661112,268,3487
Uttar Pradesh,Shamli,2025-12-31,16395517,285,2969
Uttar Pradesh,Shrawasti,2025-03-31,1631019,588,10234
Uttar Pradesh,Shrawasti,2025-09-30,25822971,441,3270
Uttar Pradesh,Shrawasti,2025-10-31,13590549,84,1115
Uttar Pradesh,Shrawasti,2025-11-30,16308172,121,1823
Uttar Pradesh,Shrawasti,2025-12-31,13319943,103,1668
Uttar Pradesh,Siddharthnagar,2025-03-31,1360951,465,5598
Uttar Pradesh,Siddharthnagar,2025-09-30,34840161,1277,5511
Uttar Pradesh,Siddharthnagar,2025-10-31,19325131,249,2400
Uttar Pradesh,Siddharthnagar,2025-11-30,22591457,308,3837
Uttar Pradesh,Siddharthnagar,2025-12-31,24224292,292,3585
Uttar Pradesh,Sitapur,2025-03-31,2612259,1158,20974
Uttar Pradesh,Sitapur,2025-09-30,48587459,1325,9680
Uttar Pradesh,Sitapur,2025-10-31,17500867,203,2231
Uttar Pradesh,Sitapur,2025-11-30,28212528,460,6066
Uttar Pradesh,Sitapur,2025-12-31,34219190,436,6509
Uttar Pradesh,Sonbhadra,2025-03-31,1618522,443,7269
Uttar Pradesh,Sonbhadra,2025-09-30,33534359,711,3923
Uttar Pradesh,Sonbhadra,2025-10-31,18962683,194,1715
Uttar Pradesh,Sonbhadra,2025-11-30,20347842,216,2461
Uttar Pradesh,Sonbhadra,2025-12-31,21737321,256,2694
Uttar Pradesh,Sultanpur,2025-03-31,2268757,514,7131
Uttar Pradesh,Sultanpur,2025-09-30,47492117,1030,4087
Uttar Pradesh,Sultanpur,2025-10-31,26607299,214,1983
Uttar Pradesh,Sultanpur,2025-11-30,33842961,319,3025
Uttar Pradesh,Sultanpur,2025-12-31,39830762,425,4081
Uttar Pradesh,Unnao,2025-03-31,891004,663,12372
Uttar Pradesh,Unnao,2025-07-31,241503,365,3185
Uttar Pradesh,Unnao,2025-09-30,44500360,1016,6989
Uttar Pradesh,Unnao,2025-10-31,19156905,248,2626
Uttar Pradesh,Unnao,2025-11-30,29092125,350,5455
Uttar Pradesh,Unnao,2025-12-31,35359259,446,6493
Uttar Pradesh,Varanasi,2025-03-31,2432352,1319,13108
Uttar Pradesh,Varanasi,2025-09-30,49547096,1205,6507
Uttar Pradesh,Varanasi,2025-10-31,24327257,340,2573
Uttar Pradesh,Varanasi,2025-11-30,41133724,530,6140
Uttar Pradesh,Varanasi,2025-12-31,45776217,555,8172
Uttarakhand,Almora,2025-03-31,2372784,177,1464
Uttarakhand,Almora,2025-09-30,42050998,121,681
Uttarakhand,Almora,2025-10-31,22880534,28,283
Uttarakhand,Almora,2025-11-30,39170010,72,608
Uttarakhand,Almora,2025-12-31,40544725,118,809
Uttarakhand,Bageshwar,2025-03-31,263642,43,420
Uttarakhand,Bageshwar,2025-09-30,20563571,84,313
Uttarakhand,Bageshwar,2025-10-31,12654581,30,144
Uttarakhand,Bageshwar,2025-11-30,17136357,37,264
Uttarakhand,Bageshwar,2025-12-31,16345507,38,303
Uttarakhand,Chamoli,2025-03-31,1478654,99,1375
Uttarakhand,Chamoli,2025-09-30,31299196,71,498
Uttarakhand,Chamoli,2025-10-31,15279817,12,178
Uttarakhand,Chamoli,2025-11-30,22919537,33,239
Uttarakhand,Chamoli,2025-12-31,28588182,48,472
Uttarakhand,Champawat,2025-03-31,524836,63,454
Uttarakhand,Champawat,2025-04-30,262524,86,649
Uttarakhand,Champawat,2025-05-31,262524,81,607
Uttarakhand,Champawat,2025-09-30,13123039,57,392
Uttarakhand,Champawat,2025-10-31,8137162,44,265
Uttarakhand,Champawat,2025-11-30,9973811,45,481
Uttarakhand,Champawat,2025-12-31,12599504,61,439
Uttarakhand,Dehradun,2025-03-31,2235060,717,6213
Uttarakhand,Dehradun,2025-04-30,992487,377,3160
Uttarakhand,Dehradun,2025-05-31,744338,507,5421
Uttarakhand,Dehradun,2025-09-30,54366370,243,2411
Uttarakhand,Dehradun,2025-10-31,32511098,122,1294
Uttarakhand,Dehradun,2025-11-30,45920418,277,2899
Uttarakhand,Dehradun,2025-12-31,49892088,220,2324
Uttarakhand,Garhwal,2025-09-30,3446024,0,42
Uttarakhand,Garhwal,2025-10-31,1476794,0,12
Uttarakhand,Garhwal,2025-11-30,3938585,1,25
Uttarakhand,Garhwal,2025-12-31,3938682,0,43
Uttarakhand,Hardwar,2025-09-30,10677338,3,85
Uttarakhand,Hardwar,2025-10-31,6212485,2,41
Uttarakhand,Hardwar,2025-11-30,7949585,1,54
Uttarakhand,Hardwar,2025-12-31,12665675,1,98
Uttarakhand,Haridwar,2025-03-31,1735403,828,7375
Uttarakhand,Haridwar,2025-04-30,249407,148,1142
Uttarakhand,Haridwar,2025-06-30,247667,353,3176
Uttarakhand,Haridwar,2025-09-30,34024700,469,3577
Uttarakhand,Haridwar,2025-10-31,16137335,113,1366
Uttarakhand,Haridwar,2025-11-30,21835237,202,2348
Uttarakhand,Haridwar,2025-12-31,31045019,339,3676
Uttarakhand,Nainital,2025-03-31,1297146,164,1554
Uttarakhand,Nainital,2025-04-30,263139,591,3166
Uttarakhand,Nainital,2025-05-31,263139,500,3370
Uttarakhand,Nainital,2025-07-31,263139,557,3946
Uttarakhand,Nainital,2025-09-30,32063301,207,1361
Uttarakhand,Nainital,2025-10-31,18983279,90,820
Uttarakhand,Nainital,2025-11-30,24528538,174,1174
Uttarakhand,Nainital,2025-12-31,27179989,120,898
Uttarakhand,Pauri Garhwal,2025-03-31,984634,77,583
Uttarakhand,Pauri Garhwal,2025-04-30,246149,91,999
Uttarakhand,Pauri Garhwal,2025-09-30,61109413,125,1158
Uttarakhand,Pauri Garhwal,2025-10-31,27595398,62,472
Uttarakhand,Pauri Garhwal,2025-11-30,43110401,71,649
Uttarakhand,Pauri Garhwal,2025-12-31,54462800,110,862
Uttarakhand,Pithoragarh,2025-03-31,2100316,110,1074
Uttarakhand,Pithoragarh,2025-09-30,36492688,101,622
Uttarakhand,Pithoragarh,2025-10-31,12864536,24,277
Uttarakhand,Pithoragarh,2025-11-30,25991205,91,572
Uttarakhand,Pithoragarh,2025-12-31,42530958,110,839
Uttarakhand,Rudraprayag,2025-03-31,985832,67,634
Uttarakhand,Rudraprayag,2025-09-30,14290228,47,253
Uttarakhand,Rudraprayag,2025-10-31,8624057,4,98
Uttarakhand,Rudraprayag,2025-11-30,13797487,38,263
Uttarakhand,Rudraprayag,2025-12-31,19713310,39,425
Uttarakhand,Tehri Garhwal,2025-03-31,1245746,177,1158
Uttarakhand,Tehri Garhwal,2025-09-30,33385890,132,1114
Uttarakhand,Tehri Garhwal,2025-10-31,18935996,49,433
Uttarakhand,Tehri Garhwal,2025-11-30,33634960,126,1117
Uttarakhand,Tehri Garhwal,2025-12-31,29150497,91,907
Uttarakhand,Udham Singh Nagar,2025-03-31,771013,711,5646
Uttarakhand,Udham Singh Nagar,2025-04-30,1051118,566,4177
Uttarakhand,Udham Singh Nagar,2025-05-31,1033418,1497,9009
Uttarakhand,Udham Singh Nagar,2025-06-30,507021,630,4984
Uttarakhand,Udham Singh Nagar,2025-07-31,1033419,1096,7368
Uttarakhand,Udham Singh Nagar,2025-09-30,24342785,347,2824
Uttarakhand,Udham Singh Nagar,2025-10-31,14145587,144,1384
Uttarakhand,Udham Singh Nagar,2025-11-30,21038028,321,3161
Uttarakhand,Udham Singh Nagar,2025-12-31,23900802,386,3162
Uttarakhand,Uttarkashi,2025-03-31,498364,65,725
Uttarakhand,Uttarkashi,2025-09-30,17192455,129,473
Uttarakhand,Uttarkashi,2025-10-31,9219456,38,166
Uttarakhand,Uttarkashi,2025-11-30,15697653,86,416
Uttarakhand,Uttarkashi,2025-12-31,15199263,71,474
WEST BENGAL,HOOGHLY,2025-09-30,2136771,0,3
WEST BENGAL,HOOGHLY,2025-10-31,712305,0,1
WEST BENGAL,HOOGHLY,2025-11-30,2136868,0,5
WEST BENGAL,HOOGHLY,2025-12-31,2848930,0,4
WEST BENGAL,HOWRAH,2025-09-30,2133936,0,3
WEST BENGAL,hooghly,2025-09-30,712401,0,1
WEST BENGAL,hooghly,2025-12-31,712401,0,1
WESTBENGAL,HOOGHLY,2025-09-30,712232,0,1
WESTBENGAL,HOOGHLY,2025-10-31,2849075,0,4
WESTBENGAL,HOOGHLY,2025-11-30,3561164,0,5
West  Bengal,Hooghly,2025-09-30,4985245,0,9
West  Bengal,Hooghly,2025-10-31,1424357,0,4
West  Bengal,Hooghly,2025-11-30,7121798,0,12
West  Bengal,Hooghly,2025-12-31,4273083,0,6
West Bangal,Hooghly,2025-09-30,3560549,0,6
West Bangal,Hooghly,2025-11-30,4984719,0,12
West Bangal,Hooghly,2025-12-31,4272613,0,6
West Bangal,Howrah,2025-09-30,711401,0,2
West Bangal,Howrah,2025-11-30,4267870,0,8
West Bangal,South 24 Parganas,2025-09-30,743368,0,1
West Bangal,South 24 Parganas,2025-11-30,1486736,0,2
West Bengal,Alipurduar,2025-03-31,1471408,55,419
West Bengal,Alipurduar,2025-09-30,103739766,133,868
West Bengal,Alipurduar,2025-10-31,50764759,36,267
West Bengal,Alipurduar,2025-11-30,78728633,67,402
West Bengal,Alipurduar,2025-12-31,102996472,89,433
West Bengal,Bally Jagachha,2025-12-31,711204,0,1
West Bengal,Bankura,2025-03-31,9388044,426,5976
West Bengal,Bankura,2025-07-31,722134,89,628
West Bengal,Bankura,2025-09-30,323453296,860,11544
West Bengal,Bankura,2025-10-31,166087828,194,4074
West Bengal,Bankura,2025-11-30,220225871,409,7649
West Bengal,Bankura,2025-12-31,265678910,446,4854
West Bengal,Barddhaman,2025-03-31,12838264,383,7001
West Bengal,Barddhaman,2025-06-30,713129,39,544
West Bengal,Barddhaman,2025-09-30,682603912,981,14839
West Bengal,Barddhaman,2025-10-31,351204379,301,4429
West Bengal,Barddhaman,2025-11-30,516075391,429,8506
West Bengal,Barddhaman,2025-12-31,633839160,492,8543
West Bengal,Bardhaman,2025-09-30,324758509,19,2062
West Bengal,Bardhaman,2025-10-31,138490474,8,698
West Bengal,Bardhaman,2025-11-30,238396017,21,1433
West Bengal,Bardhaman,2025-12-31,300432819,31,1644
West Bengal,Birbhum,2025-03-31,13893066,826,9643
West Bengal,Birbhum,2025-04-30,731234,60,894
West Bengal,Birbhum,2025-05-31,2924978,334,2964
West Bengal,Birbhum,2025-06-30,731234,88,1096
West Bengal,Birbhum,2025-07-31,1462459,290,2115
West Bengal,Birbhum,2025-09-30,229361069,854,10592
West Bengal,Birbhum,2025-10-31,124249928,288,3999
West Bengal,Birbhum,2025-11-30,136625131,374,4626
West Bengal,Birbhum,2025-12-31,221442559,438,6074
West Bengal,Cooch Behar,2025-03-31,5888302,244,3442
West Bengal,Cooch Behar,2025-09-30,191359965,1094,10098
West Bengal,Cooch Behar,2025-10-31,122170103,404,6981
West Bengal,Cooch Behar,2025-11-30,157490360,495,5378
West Bengal,Cooch Behar,2025-12-31,197972247,442,3334
West Bengal,Dakshin Dinajpur,2025-03-31,2932518,250,4005
West Bengal,Dakshin Dinajpur,2025-07-31,733132,157,1803
West Bengal,Dakshin Dinajpur,2025-09-30,132697677,451,7782
West Bengal,Dakshin Dinajpur,2025-10-31,59383890,88,1590
West Bengal,Dakshin Dinajpur,2025-11-30,79178858,167,3340
West Bengal,Dakshin Dinajpur,2025-12-31,128298860,258,4043
West Bengal,Darjeeling,2025-03-31,8809819,248,4423
West Bengal,Darjeeling,2025-09-30,258451489,194,3349
West Bengal,Darjeeling,2025-10-31,135841354,61,1048
West Bengal,Darjeeling,2025-11-30,174023115,151,2500
West Bengal,Darjeeling,2025-12-31,267996217,142,3477
West Bengal,Darjiling,2025-09-30,56539925,4,705
West Bengal,Darjiling,2025-10-31,33777221,1,236
West Bengal,Darjiling,2025-11-30,24967016,0,400
West Bengal,Darjiling,2025-12-31,74161193,7,597
West Bengal,East Midnapore,2025-09-30,240247775,57,1579
West Bengal,East Midnapore,2025-10-31,134915653,25,1270
West Bengal,East Midnapore,2025-11-30,209947723,41,2331
West Bengal,East Midnapore,2025-12-31,231592273,39,1510
West Bengal,East Midnapur,2025-09-30,1442288,0,2
West Bengal,East Midnapur,2025-11-30,2164346,0,3
West Bengal,East Midnapur,2025-12-31,1442288,2,2
West Bengal,HOOGHLY,2025-09-30,712136,0,1
West Bengal,HOOGHLY,2025-10-31,712311,0,1
West Bengal,HOOGHLY,2025-11-30,712136,0,1
West Bengal,HOOGHLY,2025-12-31,1424622,0,2
West Bengal,HOWRAH,2025-09-30,1423720,0,2
West Bengal,HOWRAH,2025-10-31,1422620,0,2
West Bengal,Haora,2025-09-30,220490773,34,3141
West Bengal,Haora,2025-10-31,99579199,8,1564
West Bengal,Haora,2025-11-30,165009706,17,3150
West Bengal,Haora,2025-12-31,195591773,15,1809
West Bengal,Hawrah,2025-09-30,1422606,0,2
West Bengal,Hawrah,2025-11-30,1422632,0,2
West Bengal,Hooghiy,2025-09-30,1424703,0,2
West Bengal,Hooghiy,2025-10-31,712415,0,1
West Bengal,Hooghiy,2025-11-30,1424604,0,2
West Bengal,Hooghiy,2025-12-31,712401,0,2
West Bengal,Hooghly,2025-03-31,17808329,632,11537
West Bengal,Hooghly,2025-07-31,712404,98,913
West Bengal,Hooghly,2025-09-30,474431234,695,12378
West Bengal,Hooghly,2025-10-31,247203614,271,5232
West Bengal,Hooghly,2025-11-30,336945977,368,8367
West Bengal,Hooghly,2025-12-31,507206931,581,9424
West Bengal,Howrah,2025-03-31,8535133,478,8998
West Bengal,Howrah,2025-09-30,261752244,386,6836
West Bengal,Howrah,2025-10-31,157901961,178,2514
West Bengal,Howrah,2025-11-30,211252514,485,6191
West Bengal,Howrah,2025-12-31,243962236,361,3804
West Bengal,Hugli,2025-09-30,49146306,1,97
West Bengal,Hugli,2025-10-31,20654999,0,43
West Bengal,Hugli,2025-11-30,42736173,3,103
West Bengal,Hugli,2025-12-31,44161045,2,88
